time (s),strain
-8.107990264875,-6.392544268560768e-23
-8.10774612425,-6.550980557909314e-23
-8.107501983625,-6.61762797772083e-23
-8.107257843,-6.729961163581344e-23
-8.107013702375,-6.80512924228323e-23
-8.10676956175,-6.866742489688089e-23
-8.106525421125,-6.952111503571366e-23
-8.1062812805,-7.108228675726996e-23
-8.106037139875,-7.181389731018093e-23
-8.10579299925,-7.263328902949176e-23
-8.105548858625,-7.365324956447469e-23
-8.105304718,-7.438560908648096e-23
-8.105060577375,-7.525969031567172e-23
-8.10481643675,-7.614797775694976e-23
-8.104572296125,-7.675221702171295e-23
-8.1043281555,-7.790131561620163e-23
-8.104084014875,-7.853968254142738e-23
-8.10383987425,-7.912982017717052e-23
-8.103595733625,-7.995987321590875e-23
-8.103351593,-8.022210279256086e-23
-8.103107452375,-8.132191760181957e-23
-8.10286331175,-8.235622025112662e-23
-8.102619171125,-8.245506369265719e-23
-8.1023750305,-8.3650634029262e-23
-8.102130889875,-8.36221168854356e-23
-8.10188674925,-8.432567055882415e-23
-8.101642608625,-8.46399312865369e-23
-8.101398468,-8.53150305420089e-23
-8.101154327375,-8.615258715737136e-23
-8.10091018675,-8.64005722220393e-23
-8.100666046125,-8.751738062615825e-23
-8.1004219055,-8.794117829629762e-23
-8.100177764875,-8.771081177193575e-23
-8.09993362425,-8.802328458614017e-23
-8.099689483625,-8.842647168944736e-23
-8.099445343,-8.910107018296388e-23
-8.099201202375,-8.97993080808287e-23
-8.09895706175,-8.976334767461208e-23
-8.098712921125,-8.996562010409602e-23
-8.0984687805,-9.020458737279455e-23
-8.098224639875,-9.118102886988344e-23
-8.09798049925,-9.134849187001822e-23
-8.097736358625,-9.07605947809783e-23
-8.097492218,-9.108615620608042e-23
-8.097248077375,-9.130784610881711e-23
-8.09700393675,-9.199280191968566e-23
-8.096759796125,-9.203471115072119e-23
-8.0965156555,-9.256587018135471e-23
-8.096271514875,-9.255788124048693e-23
-8.09602737425,-9.195498134561424e-23
-8.095783233625,-9.232739861329592e-23
-8.095539093,-9.280587937642176e-23
-8.095294952375,-9.271546566285264e-23
-8.09505081175,-9.25144713524581e-23
-8.094806671125,-9.253427469769856e-23
-8.0945625305,-9.224982450454582e-23
-8.094318389875,-9.230655227619349e-23
-8.09407424925,-9.215443894933492e-23
-8.093830108625,-9.155509862564115e-23
-8.093585968,-9.174686339646034e-23
-8.093341827375,-9.17462929508303e-23
-8.09309768675,-9.175138732366538e-23
-8.092853546125,-9.124519190043812e-23
-8.0926094055,-9.137412783557155e-23
-8.092365264875,-9.123362757295321e-23
-8.09212112425,-9.086474836292238e-23
-8.091876983625,-9.052714399216508e-23
-8.091632843,-9.032942383237328e-23
-8.091388702375,-8.959292472288358e-23
-8.09114456175,-8.950390315363634e-23
-8.090900421125,-8.912550465048978e-23
-8.0906562805,-8.82625088673556e-23
-8.090412139875,-8.862418746852426e-23
-8.09016799925,-8.750694661353643e-23
-8.089923858625,-8.694280587310677e-23
-8.089679718,-8.720419429710355e-23
-8.089435577375,-8.665769236792852e-23
-8.08919143675,-8.59348831472635e-23
-8.088947296125,-8.554881780984419e-23
-8.0887031555,-8.440071351172903e-23
-8.088459014875,-8.45082721855133e-23
-8.08821487425,-8.303875561023785e-23
-8.087970733625,-8.295718367027858e-23
-8.087726593,-8.237110827263097e-23
-8.087482452375,-8.176277718610203e-23
-8.08723831175,-8.118972437122667e-23
-8.086994171125,-7.995469065009456e-23
-8.0867500305,-7.939061531781773e-23
-8.086505889875,-7.898885534084425e-23
